viewer_id,signup_date,country,age_group,signup_quarter
9304,2024-03-08,Canada,36-45,2024Q1
9305,2023-05-29,France,56+,2023Q2
9306,2024-03-15,USA,18-25,2024Q1
9307,2023-01-10,Mexico,36-45,2023Q1
9308,2023-12-18,India,56+,2023Q4
9309,2023-07-04,Japan,46-55,2023Q3
9310,2024-02-06,India,26-35,2024Q1
9311,2023-11-30,Germany,26-35,2023Q4
9312,2023-03-03,Japan,18-25,2023Q1
9313,2023-11-18,USA,18-25,2023Q4
9314,2023-09-22,France,46-55,2023Q3
9315,2023-12-12,Australia,36-45,2023Q4
9316,2023-05-11,Australia,18-25,2023Q2
9317,2023-10-10,UK,26-35,2023Q4
9318,2023-09-07,Australia,56+,2023Q3
9319,2023-02-07,Mexico,18-25,2023Q1
9320,2023-03-08,UK,18-25,2023Q1
9321,2023-05-11,Germany,56+,2023Q2
9322,2023-04-22,Mexico,18-25,2023Q2
9323,2023-12-27,France,36-45,2023Q4
9324,2024-03-09,Japan,56+,2024Q1
9325,2024-03-14,Germany,18-25,2024Q1
9326,2023-06-30,Japan,46-55,2023Q2
9327,2024-03-10,India,36-45,2024Q1
9328,2023-04-08,USA,36-45,2023Q2
9329,2023-10-14,France,26-35,2023Q4
9330,2023-08-23,India,18-25,2023Q3
9331,2023-07-07,Canada,46-55,2023Q3
9332,2023-01-17,India,36-45,2023Q1
9333,2023-05-11,Brazil,46-55,2023Q2
9334,2023-01-02,Australia,36-45,2023Q1
9335,2023-08-09,Brazil,46-55,2023Q3
9336,2024-03-23,Canada,46-55,2024Q1
9337,2023-12-20,Australia,26-35,2023Q4
9338,2023-09-07,Brazil,46-55,2023Q3
9339,2024-01-11,Mexico,18-25,2024Q1
9340,2023-05-05,Brazil,36-45,2023Q2
9341,2023-02-03,Japan,26-35,2023Q1
9342,2023-02-15,UK,36-45,2023Q1
9343,2023-10-19,Australia,36-45,2023Q4
9344,2023-12-29,UK,26-35,2023Q4
9345,2023-02-28,Brazil,56+,2023Q1
9346,2023-08-13,Australia,26-35,2023Q3
9347,2023-07-12,USA,46-55,2023Q3
9348,2023-08-17,Canada,26-35,2023Q3
9349,2023-09-05,USA,36-45,2023Q3
9350,2023-10-09,Japan,26-35,2023Q4
9351,2024-03-18,India,18-25,2024Q1
9352,2023-10-30,India,36-45,2023Q4
9353,2023-11-04,India,26-35,2023Q4
9354,2024-01-29,USA,18-25,2024Q1
9355,2023-05-21,Germany,36-45,2023Q2
9356,2024-02-20,India,36-45,2024Q1
9357,2023-03-21,Mexico,36-45,2023Q1
9358,2023-12-08,France,36-45,2023Q4
9359,2023-04-30,Mexico,18-25,2023Q2
9360,2023-06-16,Australia,56+,2023Q2
9361,2023-09-03,Brazil,36-45,2023Q3
9362,2024-01-25,Brazil,18-25,2024Q1
9363,2023-05-26,UK,36-45,2023Q2
9364,2024-03-13,France,46-55,2024Q1
9365,2023-04-30,India,46-55,2023Q2
9366,2023-04-10,France,36-45,2023Q2
9367,2023-11-11,France,26-35,2023Q4
9368,2023-04-21,Brazil,26-35,2023Q2
9369,2023-01-19,USA,18-25,2023Q1
9370,2023-11-24,Germany,46-55,2023Q4
9371,2023-09-01,Australia,36-45,2023Q3
9372,2023-05-01,Australia,18-25,2023Q2
9373,2023-12-09,Mexico,18-25,2023Q4
9374,2023-03-14,UK,26-35,2023Q1
9375,2023-06-09,Canada,36-45,2023Q2
9376,2023-05-31,India,26-35,2023Q2
9377,2023-10-24,UK,26-35,2023Q4
9378,2023-11-16,Japan,46-55,2023Q4
9379,2023-02-28,Germany,26-35,2023Q1
9380,2024-01-04,Canada,18-25,2024Q1
9381,2023-09-11,Mexico,36-45,2023Q3
9382,2023-04-24,USA,46-55,2023Q2
9383,2023-09-14,Mexico,56+,2023Q3
9384,2023-03-03,Germany,26-35,2023Q1
9385,2023-10-02,Mexico,26-35,2023Q4
9386,2023-03-20,USA,18-25,2023Q1
9387,2023-08-13,India,56+,2023Q3
9388,2023-01-30,Canada,46-55,2023Q1
9389,2023-01-30,Germany,56+,2023Q1
9390,2023-09-19,Mexico,36-45,2023Q3
9391,2023-05-17,USA,56+,2023Q2
9392,2023-10-31,Brazil,36-45,2023Q4
9393,2023-12-21,Japan,56+,2023Q4
9394,2023-08-22,Japan,18-25,2023Q3
9395,2024-01-06,UK,26-35,2024Q1
9396,2023-01-09,Japan,36-45,2023Q1
9397,2023-11-09,Germany,18-25,2023Q4
9398,2023-12-04,UK,26-35,2023Q4
9399,2024-01-09,Brazil,18-25,2024Q1
9400,2023-01-03,Japan,46-55,2023Q1
9401,2023-11-17,USA,46-55,2023Q4
9402,2023-01-25,Mexico,46-55,2023Q1
9403,2023-11-23,India,46-55,2023Q4
9404,2023-02-22,Canada,26-35,2023Q1
9405,2023-04-29,India,26-35,2023Q2
9406,2024-03-09,Mexico,56+,2024Q1
9407,2023-09-03,UK,26-35,2023Q3
9408,2024-03-22,Australia,36-45,2024Q1
9409,2023-09-18,France,26-35,2023Q3
9410,2023-10-03,Germany,46-55,2023Q4
9411,2024-02-17,Australia,26-35,2024Q1
9412,2023-12-18,Brazil,46-55,2023Q4
9413,2023-03-05,UK,56+,2023Q1
9414,2023-12-06,Australia,36-45,2023Q4
9415,2023-05-16,Japan,36-45,2023Q2
9416,2024-02-21,India,36-45,2024Q1
9417,2023-11-03,UK,46-55,2023Q4
9418,2023-06-19,Germany,46-55,2023Q2
9419,2023-04-07,Canada,56+,2023Q2
9420,2023-10-18,USA,46-55,2023Q4
9421,2023-01-27,Canada,56+,2023Q1
9422,2023-08-18,Canada,56+,2023Q3
9423,2024-02-10,USA,46-55,2024Q1
9424,2023-01-09,Germany,56+,2023Q1
9425,2024-03-10,Mexico,36-45,2024Q1
9426,2023-12-31,USA,26-35,2023Q4
9427,2024-01-22,France,26-35,2024Q1
9428,2023-12-29,UK,36-45,2023Q4
9429,2024-01-10,France,56+,2024Q1
9430,2023-11-10,USA,56+,2023Q4
9431,2023-10-30,France,26-35,2023Q4
9432,2023-07-26,USA,46-55,2023Q3
9433,2023-11-12,India,36-45,2023Q4
9434,2023-11-24,France,36-45,2023Q4
9435,2023-10-06,Australia,18-25,2023Q4
9436,2023-10-30,Brazil,46-55,2023Q4
9437,2023-02-15,Canada,56+,2023Q1
9438,2024-02-04,Japan,56+,2024Q1
9439,2024-02-17,Canada,26-35,2024Q1
9440,2023-06-25,Brazil,46-55,2023Q2
9441,2024-01-28,Canada,18-25,2024Q1
9442,2023-07-14,Japan,36-45,2023Q3
9443,2023-01-12,UK,18-25,2023Q1
9444,2023-02-01,France,18-25,2023Q1
9445,2023-07-29,UK,46-55,2023Q3
9446,2024-03-30,Canada,18-25,2024Q1
9447,2023-08-30,Canada,26-35,2023Q3
9448,2023-01-13,Brazil,46-55,2023Q1
9449,2023-02-18,Brazil,46-55,2023Q1
9450,2023-09-25,UK,56+,2023Q3
9451,2023-07-16,Brazil,18-25,2023Q3
9452,2023-04-15,Japan,26-35,2023Q2
9453,2023-09-29,Brazil,46-55,2023Q3
9454,2023-07-16,Japan,56+,2023Q3
9455,2023-07-27,Canada,36-45,2023Q3
9456,2023-02-11,Brazil,26-35,2023Q1
9457,2023-02-07,Mexico,18-25,2023Q1
9458,2023-10-01,UK,36-45,2023Q4
9459,2023-11-23,Germany,36-45,2023Q4
9460,2023-11-15,India,36-45,2023Q4
9461,2023-12-04,Brazil,36-45,2023Q4
9462,2023-06-12,Japan,18-25,2023Q2
9463,2023-11-09,Germany,46-55,2023Q4
9464,2023-02-25,USA,26-35,2023Q1
9465,2023-12-06,USA,36-45,2023Q4
9466,2024-02-15,Mexico,36-45,2024Q1
9467,2023-09-25,Mexico,46-55,2023Q3
9468,2023-04-02,Japan,36-45,2023Q2
9469,2023-06-02,Brazil,36-45,2023Q2
9470,2023-08-05,India,46-55,2023Q3
9471,2023-09-17,Canada,36-45,2023Q3
9472,2023-09-10,Germany,46-55,2023Q3
9473,2024-03-21,Brazil,56+,2024Q1
9474,2023-10-25,UK,46-55,2023Q4
9475,2023-06-18,Germany,18-25,2023Q2
9476,2023-02-24,Japan,46-55,2023Q1
9477,2023-02-11,Brazil,46-55,2023Q1
9478,2023-06-14,Australia,56+,2023Q2
9479,2023-06-19,Japan,36-45,2023Q2
9480,2023-07-19,Canada,46-55,2023Q3
9481,2023-04-23,Mexico,36-45,2023Q2
9482,2024-02-28,France,26-35,2024Q1
9483,2023-11-12,Australia,36-45,2023Q4
9484,2023-05-26,Mexico,18-25,2023Q2
9485,2023-08-17,USA,36-45,2023Q3
9486,2023-03-01,France,46-55,2023Q1
9487,2023-06-21,France,46-55,2023Q2
9488,2024-01-22,France,56+,2024Q1
9489,2024-03-26,UK,18-25,2024Q1
9490,2023-02-06,Japan,26-35,2023Q1
9491,2023-10-08,Canada,36-45,2023Q4
9492,2023-05-10,Australia,46-55,2023Q2
9493,2023-02-05,Germany,36-45,2023Q1
9494,2023-02-17,Germany,36-45,2023Q1
9495,2023-12-06,Brazil,26-35,2023Q4
9496,2023-10-15,Canada,26-35,2023Q4
9497,2023-10-08,UK,36-45,2023Q4
9498,2023-01-05,Mexico,18-25,2023Q1
9499,2023-05-07,Canada,18-25,2023Q2
9500,2023-09-20,Japan,36-45,2023Q3
9501,2023-10-12,France,56+,2023Q4
9502,2023-08-31,India,56+,2023Q3
9503,2023-10-22,UK,18-25,2023Q4
9504,2023-11-30,Brazil,46-55,2023Q4
9505,2023-10-05,Japan,36-45,2023Q4
9506,2023-03-14,USA,26-35,2023Q1
9507,2023-06-17,Mexico,56+,2023Q2
9508,2023-11-18,USA,26-35,2023Q4
9509,2023-11-23,USA,18-25,2023Q4
9510,2023-07-29,Germany,56+,2023Q3
9511,2023-06-11,France,18-25,2023Q2
9512,2024-02-05,Germany,46-55,2024Q1
9513,2023-04-07,Germany,18-25,2023Q2
9514,2023-02-24,Germany,56+,2023Q1
9515,2023-05-22,Japan,18-25,2023Q2
9516,2023-06-27,Japan,36-45,2023Q2
9517,2023-01-03,Canada,18-25,2023Q1
9518,2023-03-24,USA,36-45,2023Q1
9519,2023-09-20,Germany,46-55,2023Q3
9520,2024-01-15,Germany,18-25,2024Q1
9521,2023-05-07,Brazil,46-55,2023Q2
9522,2023-01-26,Australia,18-25,2023Q1
9523,2024-01-26,USA,36-45,2024Q1
9524,2024-02-28,UK,56+,2024Q1
9525,2023-07-15,USA,46-55,2023Q3
9526,2023-04-16,Mexico,26-35,2023Q2
9527,2023-12-02,India,36-45,2023Q4
9528,2024-03-17,Japan,36-45,2024Q1
9529,2023-06-03,Canada,26-35,2023Q2
9530,2023-09-30,Canada,26-35,2023Q3
9531,2023-07-20,France,36-45,2023Q3
9532,2023-03-18,Canada,36-45,2023Q1
9533,2023-01-13,Brazil,36-45,2023Q1
9534,2023-09-19,Brazil,46-55,2023Q3
9535,2024-03-09,UK,36-45,2024Q1
9536,2023-03-18,Germany,46-55,2023Q1
9537,2024-03-28,Canada,18-25,2024Q1
9538,2024-03-29,Germany,26-35,2024Q1
9539,2023-11-08,Mexico,46-55,2023Q4
9540,2024-03-02,Brazil,36-45,2024Q1
9541,2023-02-12,France,56+,2023Q1
9542,2023-03-27,Brazil,26-35,2023Q1
9543,2023-09-27,Canada,18-25,2023Q3
9544,2024-02-26,UK,18-25,2024Q1
9545,2023-05-20,UK,46-55,2023Q2
9546,2023-05-24,Japan,18-25,2023Q2
9547,2024-03-02,UK,26-35,2024Q1
9548,2023-11-02,USA,26-35,2023Q4
9549,2023-11-22,Brazil,36-45,2023Q4
9550,2024-02-13,Mexico,56+,2024Q1
9551,2023-03-20,India,56+,2023Q1
9552,2024-03-25,USA,46-55,2024Q1
9553,2023-09-25,USA,46-55,2023Q3
9554,2024-03-09,Germany,26-35,2024Q1
9555,2023-12-24,Japan,46-55,2023Q4
9556,2023-01-01,Germany,18-25,2023Q1
9557,2023-04-04,France,46-55,2023Q2
9558,2023-08-06,USA,18-25,2023Q3
9559,2023-12-06,Germany,36-45,2023Q4
9560,2023-07-12,France,18-25,2023Q3
9561,2024-03-13,Australia,18-25,2024Q1
9562,2023-08-08,Brazil,36-45,2023Q3
9563,2023-06-15,India,46-55,2023Q2
9564,2023-08-17,USA,46-55,2023Q3
9565,2024-03-21,Brazil,26-35,2024Q1
9566,2023-02-23,Mexico,18-25,2023Q1
9567,2024-03-03,UK,56+,2024Q1
9568,2023-08-31,UK,46-55,2023Q3
9569,2023-05-14,Germany,36-45,2023Q2
9570,2023-04-17,USA,46-55,2023Q2
9571,2023-12-18,Mexico,36-45,2023Q4
9572,2023-07-09,Canada,36-45,2023Q3
9573,2023-11-08,USA,18-25,2023Q4
9574,2023-11-24,Germany,18-25,2023Q4
9575,2023-12-01,USA,26-35,2023Q4
9576,2023-03-21,Brazil,46-55,2023Q1
9577,2023-10-27,India,56+,2023Q4
9578,2023-09-18,Brazil,18-25,2023Q3
9579,2023-08-27,Mexico,56+,2023Q3
9580,2023-10-24,Brazil,46-55,2023Q4
9581,2023-09-05,Canada,46-55,2023Q3
9582,2023-04-30,Australia,36-45,2023Q2
9583,2023-12-29,UK,46-55,2023Q4
9584,2023-06-14,Germany,56+,2023Q2
9585,2024-02-11,Mexico,46-55,2024Q1
9586,2023-12-25,Japan,56+,2023Q4
9587,2024-03-21,Japan,46-55,2024Q1
9588,2023-02-12,Mexico,18-25,2023Q1
9589,2023-04-09,France,46-55,2023Q2
9590,2023-07-23,Mexico,56+,2023Q3
9591,2023-08-27,Canada,36-45,2023Q3
9592,2023-09-27,Canada,36-45,2023Q3
9593,2023-04-28,USA,36-45,2023Q2
9594,2023-09-09,France,46-55,2023Q3
9595,2023-07-24,Mexico,46-55,2023Q3
9596,2023-05-06,Japan,46-55,2023Q2
9597,2023-11-20,Canada,46-55,2023Q4
9598,2023-10-28,India,46-55,2023Q4
9599,2023-05-16,UK,18-25,2023Q2
9600,2023-12-21,USA,26-35,2023Q4
9601,2023-09-13,Japan,18-25,2023Q3
9602,2023-07-23,USA,18-25,2023Q3
9603,2023-11-01,Brazil,36-45,2023Q4
9604,2023-05-21,Canada,26-35,2023Q2
9605,2024-01-16,Australia,26-35,2024Q1
9606,2023-12-09,Japan,56+,2023Q4
9607,2023-07-11,India,26-35,2023Q3
9608,2023-08-26,Australia,46-55,2023Q3
9609,2023-09-25,France,26-35,2023Q3
9610,2023-06-10,Canada,26-35,2023Q2
9611,2023-07-11,Germany,46-55,2023Q3
9612,2023-01-20,Japan,26-35,2023Q1
9613,2023-12-31,Canada,46-55,2023Q4
9614,2023-11-22,UK,26-35,2023Q4
9615,2023-10-25,India,26-35,2023Q4
9616,2023-02-16,Brazil,36-45,2023Q1
9617,2023-12-22,Mexico,56+,2023Q4
9618,2023-08-11,USA,26-35,2023Q3
9619,2023-01-30,Mexico,18-25,2023Q1
9620,2023-09-26,Mexico,18-25,2023Q3
9621,2023-04-12,Germany,56+,2023Q2
9622,2023-05-24,Canada,46-55,2023Q2
9623,2023-05-12,Brazil,36-45,2023Q2
9624,2023-10-07,Japan,26-35,2023Q4
9625,2023-10-07,Canada,56+,2023Q4
9626,2023-06-30,Germany,46-55,2023Q2
9627,2023-02-09,Brazil,18-25,2023Q1
9628,2023-03-25,Mexico,36-45,2023Q1
9629,2023-09-09,Mexico,26-35,2023Q3
9630,2023-07-22,Japan,18-25,2023Q3
9631,2023-11-10,Germany,36-45,2023Q4
9632,2023-10-29,USA,18-25,2023Q4
9633,2023-04-10,Japan,18-25,2023Q2
9634,2024-03-29,France,18-25,2024Q1
9635,2023-11-23,Brazil,18-25,2023Q4
9636,2023-07-02,Australia,36-45,2023Q3
9637,2023-04-28,Australia,26-35,2023Q2
9638,2023-08-07,USA,26-35,2023Q3
9639,2023-08-23,USA,26-35,2023Q3
9640,2023-01-01,USA,56+,2023Q1
9641,2024-02-07,UK,56+,2024Q1
9642,2023-12-12,Germany,46-55,2023Q4
9643,2023-11-13,Brazil,26-35,2023Q4
9644,2023-05-28,Australia,46-55,2023Q2
9645,2023-07-17,Canada,46-55,2023Q3
9646,2023-01-21,USA,56+,2023Q1
9647,2023-01-27,Mexico,18-25,2023Q1
9648,2023-03-02,Brazil,18-25,2023Q1
9649,2023-09-07,France,18-25,2023Q3
9650,2023-03-25,India,56+,2023Q1
9651,2023-05-18,USA,46-55,2023Q2
9652,2024-02-17,India,26-35,2024Q1
9653,2023-06-02,UK,26-35,2023Q2
9654,2023-04-02,India,36-45,2023Q2
9655,2023-02-19,Germany,36-45,2023Q1
9656,2024-02-11,France,26-35,2024Q1
9657,2023-10-29,UK,56+,2023Q4
9658,2023-06-14,India,46-55,2023Q2
9659,2023-09-01,Japan,18-25,2023Q3
9660,2023-02-16,UK,36-45,2023Q1
9661,2023-07-03,France,46-55,2023Q3
9662,2023-06-04,Germany,36-45,2023Q2
9663,2023-01-13,Mexico,18-25,2023Q1
9664,2024-01-22,Canada,18-25,2024Q1
9665,2023-02-02,Germany,36-45,2023Q1
9666,2023-04-12,India,46-55,2023Q2
9667,2023-03-06,Australia,56+,2023Q1
9668,2023-12-24,France,18-25,2023Q4
9669,2024-02-03,USA,46-55,2024Q1
9670,2024-03-04,Japan,56+,2024Q1
9671,2024-01-18,India,26-35,2024Q1
9672,2023-06-28,Australia,46-55,2023Q2
9673,2024-02-14,Australia,18-25,2024Q1
9674,2024-03-03,Mexico,18-25,2024Q1
9675,2023-05-14,USA,36-45,2023Q2
9676,2023-06-14,Brazil,36-45,2023Q2
9677,2023-03-31,India,36-45,2023Q1
9678,2023-09-21,India,26-35,2023Q3
9679,2024-02-07,Japan,56+,2024Q1
9680,2024-03-09,Canada,56+,2024Q1
9681,2023-10-03,Japan,36-45,2023Q4
9682,2023-02-09,Mexico,26-35,2023Q1
9683,2023-11-12,France,18-25,2023Q4
9684,2023-05-26,UK,18-25,2023Q2
9685,2024-01-02,USA,36-45,2024Q1
9686,2023-08-11,Germany,18-25,2023Q3
9687,2023-01-23,Canada,18-25,2023Q1
9688,2023-03-03,Canada,18-25,2023Q1
9689,2024-02-20,India,36-45,2024Q1
9690,2024-03-02,Canada,36-45,2024Q1
9691,2023-07-24,India,26-35,2023Q3
9692,2023-01-08,France,26-35,2023Q1
9693,2023-06-17,Canada,26-35,2023Q2
9694,2023-01-14,France,46-55,2023Q1
9695,2023-07-11,Australia,46-55,2023Q3
9696,2024-01-09,Japan,36-45,2024Q1
9697,2023-02-27,USA,46-55,2023Q1
9698,2023-05-19,USA,56+,2023Q2
9699,2023-01-20,Canada,56+,2023Q1
9700,2023-02-01,France,26-35,2023Q1
9701,2024-03-14,Canada,36-45,2024Q1
9702,2023-12-17,Germany,56+,2023Q4
9703,2023-01-16,India,18-25,2023Q1
9704,2023-11-09,India,56+,2023Q4
9705,2023-05-16,France,36-45,2023Q2
9706,2024-02-18,Japan,46-55,2024Q1
9707,2023-06-13,USA,56+,2023Q2
9708,2023-10-03,USA,46-55,2023Q4
9709,2023-10-20,UK,26-35,2023Q4
9710,2024-03-18,Mexico,26-35,2024Q1
9711,2023-04-27,Japan,36-45,2023Q2
9712,2023-05-28,UK,18-25,2023Q2
9713,2023-05-04,UK,56+,2023Q2
9714,2024-03-16,India,56+,2024Q1
9715,2023-08-30,Australia,36-45,2023Q3
9716,2023-04-18,Australia,26-35,2023Q2
9717,2023-03-26,USA,26-35,2023Q1
9718,2023-09-28,UK,26-35,2023Q3
9719,2023-09-03,Japan,36-45,2023Q3
9720,2023-10-08,India,36-45,2023Q4
9721,2023-07-28,Canada,56+,2023Q3
9722,2023-06-21,Australia,18-25,2023Q2
9723,2023-01-11,Germany,46-55,2023Q1
9724,2023-10-05,India,36-45,2023Q4
9725,2023-12-20,Germany,36-45,2023Q4
9726,2023-11-08,Germany,18-25,2023Q4
9727,2024-03-02,Canada,46-55,2024Q1
9728,2023-05-25,India,36-45,2023Q2
9729,2023-09-16,Canada,56+,2023Q3
9730,2023-03-04,Australia,56+,2023Q1
9731,2024-02-07,Canada,36-45,2024Q1
9732,2023-03-11,USA,18-25,2023Q1
9733,2023-05-25,UK,46-55,2023Q2
9734,2023-05-19,Canada,18-25,2023Q2
9735,2024-02-29,Brazil,56+,2024Q1
9736,2024-02-21,UK,26-35,2024Q1
9737,2023-06-07,Brazil,56+,2023Q2
9738,2023-01-03,Germany,36-45,2023Q1
9739,2024-03-08,France,36-45,2024Q1
9740,2023-01-02,Germany,26-35,2023Q1
9741,2023-06-27,Japan,18-25,2023Q2
9742,2023-09-01,Germany,36-45,2023Q3
9743,2023-10-21,Brazil,46-55,2023Q4
9744,2023-04-25,Japan,36-45,2023Q2
9745,2024-02-07,Mexico,46-55,2024Q1
9746,2024-02-18,Australia,46-55,2024Q1
9747,2023-12-09,Mexico,26-35,2023Q4
9748,2024-01-31,USA,46-55,2024Q1
9749,2024-02-27,Australia,18-25,2024Q1
9750,2023-03-14,Brazil,18-25,2023Q1
9751,2023-10-17,Mexico,26-35,2023Q4
9752,2024-01-02,Japan,26-35,2024Q1
9753,2023-02-23,USA,36-45,2023Q1
9754,2023-04-11,Australia,56+,2023Q2
9755,2023-10-26,Germany,56+,2023Q4
9756,2023-09-16,Brazil,46-55,2023Q3
9757,2023-05-30,Australia,26-35,2023Q2
9758,2024-03-07,India,56+,2024Q1
9759,2023-11-25,Mexico,26-35,2023Q4
9760,2023-03-15,Canada,46-55,2023Q1
9761,2023-10-06,Australia,26-35,2023Q4
9762,2024-02-26,UK,56+,2024Q1
9763,2024-02-15,Australia,36-45,2024Q1
9764,2023-12-25,Brazil,56+,2023Q4
9765,2023-11-11,France,46-55,2023Q4
9766,2023-12-30,Australia,26-35,2023Q4
9767,2023-05-03,UK,46-55,2023Q2
9768,2023-11-28,Japan,56+,2023Q4
9769,2023-09-13,France,56+,2023Q3
9770,2023-12-14,Brazil,26-35,2023Q4
9771,2023-08-03,France,36-45,2023Q3
9772,2023-02-17,France,36-45,2023Q1
9773,2023-06-24,Canada,46-55,2023Q2
9774,2023-03-26,Germany,18-25,2023Q1
9775,2023-05-30,Japan,36-45,2023Q2
9776,2023-02-27,Australia,56+,2023Q1
9777,2023-09-30,UK,56+,2023Q3
9778,2023-11-14,Brazil,46-55,2023Q4
9779,2023-07-19,USA,46-55,2023Q3
9780,2023-07-11,India,26-35,2023Q3
9781,2024-02-06,Mexico,46-55,2024Q1
9782,2023-05-18,Canada,56+,2023Q2
9783,2023-02-28,Australia,26-35,2023Q1
9784,2023-06-03,Canada,18-25,2023Q2
9785,2023-08-11,Mexico,18-25,2023Q3
9786,2023-07-17,France,18-25,2023Q3
9787,2024-02-19,Brazil,26-35,2024Q1
9788,2023-12-14,UK,36-45,2023Q4
9789,2023-01-25,Mexico,18-25,2023Q1
9790,2023-01-25,USA,26-35,2023Q1
9791,2024-01-18,Australia,56+,2024Q1
9792,2023-04-21,Japan,18-25,2023Q2
9793,2023-06-25,France,56+,2023Q2
9794,2023-10-25,Australia,26-35,2023Q4
9795,2023-08-06,UK,56+,2023Q3
9796,2023-01-23,Brazil,46-55,2023Q1
9797,2023-06-21,Japan,46-55,2023Q2
9798,2023-12-12,Japan,56+,2023Q4
9799,2023-04-06,Germany,26-35,2023Q2
9800,2023-09-30,USA,46-55,2023Q3
9801,2023-06-29,Mexico,56+,2023Q2
9802,2023-03-07,Germany,46-55,2023Q1
9803,2023-09-10,India,56+,2023Q3
9804,2023-03-05,Brazil,36-45,2023Q1
9805,2023-02-07,USA,56+,2023Q1
9806,2023-03-01,Japan,56+,2023Q1
9807,2023-12-13,India,56+,2023Q4
9808,2023-10-12,France,46-55,2023Q4
9809,2023-09-06,France,36-45,2023Q3
9810,2023-08-21,USA,26-35,2023Q3
9811,2023-09-09,Mexico,56+,2023Q3
9812,2023-06-24,India,26-35,2023Q2
9813,2024-01-14,France,26-35,2024Q1
9814,2023-06-09,France,18-25,2023Q2
9815,2023-06-18,Australia,56+,2023Q2
9816,2023-05-10,Germany,26-35,2023Q2
9817,2023-01-11,Canada,18-25,2023Q1
9818,2024-01-13,Canada,56+,2024Q1
9819,2023-02-12,France,26-35,2023Q1
9820,2024-01-28,Canada,56+,2024Q1
9821,2024-02-24,USA,18-25,2024Q1
9822,2023-04-02,India,56+,2023Q2
9823,2023-04-02,Mexico,36-45,2023Q2
9824,2023-10-31,India,46-55,2023Q4
9825,2023-07-08,Brazil,26-35,2023Q3
9826,2023-04-06,Germany,18-25,2023Q2
9827,2023-01-02,Canada,46-55,2023Q1
9828,2024-01-28,Mexico,18-25,2024Q1
9829,2023-06-21,India,36-45,2023Q2
9830,2023-10-01,Brazil,46-55,2023Q4
9831,2023-05-27,USA,36-45,2023Q2
9832,2023-05-23,India,56+,2023Q2
9833,2023-01-03,India,36-45,2023Q1
9834,2023-06-02,India,36-45,2023Q2
9835,2023-09-29,Germany,18-25,2023Q3
9836,2024-03-10,Canada,46-55,2024Q1
9837,2024-03-20,Canada,56+,2024Q1
9838,2023-10-19,USA,26-35,2023Q4
9839,2023-08-01,Germany,18-25,2023Q3
9840,2023-09-06,Brazil,46-55,2023Q3
9841,2024-01-14,Canada,18-25,2024Q1
9842,2024-03-25,Brazil,46-55,2024Q1
9843,2023-02-03,Mexico,36-45,2023Q1
9844,2024-01-31,Mexico,18-25,2024Q1
9845,2023-03-03,Germany,36-45,2023Q1
9846,2023-08-01,India,18-25,2023Q3
9847,2023-08-27,France,46-55,2023Q3
9848,2024-02-19,UK,18-25,2024Q1
9849,2023-10-11,USA,26-35,2023Q4
9850,2023-09-19,USA,26-35,2023Q3
9851,2023-09-20,Brazil,56+,2023Q3
9852,2023-12-07,Brazil,46-55,2023Q4
9853,2023-05-26,Australia,18-25,2023Q2
9854,2023-10-04,Mexico,56+,2023Q4
9855,2023-11-10,Japan,26-35,2023Q4
9856,2024-02-13,Australia,26-35,2024Q1
9857,2023-11-13,Australia,46-55,2023Q4
9858,2023-04-09,Mexico,18-25,2023Q2
9859,2023-11-14,Japan,26-35,2023Q4
9860,2023-04-03,Germany,36-45,2023Q2
9861,2023-07-04,Australia,18-25,2023Q3
9862,2023-09-28,Mexico,18-25,2023Q3
9863,2023-06-14,France,46-55,2023Q2
9864,2023-08-22,Canada,36-45,2023Q3
9865,2023-05-25,Mexico,36-45,2023Q2
9866,2023-09-01,Germany,36-45,2023Q3
9867,2023-11-26,Japan,26-35,2023Q4
9868,2023-12-25,Canada,18-25,2023Q4
9869,2023-10-26,Australia,18-25,2023Q4
9870,2023-05-10,India,18-25,2023Q2
9871,2024-03-14,Australia,36-45,2024Q1
9872,2023-03-10,USA,46-55,2023Q1
9873,2023-12-22,India,26-35,2023Q4
9874,2023-05-28,Canada,26-35,2023Q2
9875,2023-01-18,Canada,56+,2023Q1
9876,2024-02-01,Mexico,46-55,2024Q1
9877,2023-05-03,UK,26-35,2023Q2
9878,2023-09-10,Germany,56+,2023Q3
9879,2023-03-24,Canada,46-55,2023Q1
9880,2023-01-31,Australia,26-35,2023Q1
9881,2023-05-06,Germany,26-35,2023Q2
9882,2023-08-08,Mexico,46-55,2023Q3
9883,2023-10-16,Australia,56+,2023Q4
9884,2023-06-22,Canada,18-25,2023Q2
9885,2023-02-17,Germany,36-45,2023Q1
9886,2023-03-19,India,36-45,2023Q1
9887,2023-02-04,Canada,36-45,2023Q1
9888,2023-08-04,Australia,46-55,2023Q3
9889,2023-12-23,Australia,36-45,2023Q4
9890,2023-05-19,India,26-35,2023Q2
9891,2024-01-28,USA,56+,2024Q1
9892,2023-10-06,Germany,36-45,2023Q4
9893,2024-01-11,Canada,36-45,2024Q1
9894,2023-01-05,USA,26-35,2023Q1
9895,2023-10-10,India,36-45,2023Q4
9896,2024-03-03,USA,46-55,2024Q1
9897,2023-09-14,Germany,26-35,2023Q3
9898,2023-09-24,France,36-45,2023Q3
